KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc202599,(746)606-3545,Ven1025,Locality196523,-92.6168920283,True,Address714807,BusinessName747978,47.1694893909
Loc202598,(741)141-4171,Ven1025,Locality589272,-95.9264247848,True,Address657350,BusinessName633476,45.8300071078
Loc202595,(321)966-8208,Ven1025,Locality412176,-96.2923890185,True,Address104286,BusinessName925974,45.7193212719
Loc202594,(343)147-6707,Ven1025,Locality786496,-95.4690995279,True,Address602445,BusinessName247629,47.1389929585
Loc202597,(439)643-9826,Ven1025,Locality250260,-91.3402995081,True,Address323046,BusinessName727820,48.5865257081
Loc202596,(119)685-4175,Ven1025,Locality122344,-90.8083536903,True,Address965050,BusinessName356264,48.2388264985
Loc202591,(291)907-3027,Ven1025,Locality555446,-92.7315225041,True,Address73370,BusinessName699066,46.0321982423
Loc202590,(389)289-3177,Ven1025,Locality421256,-96.2444709256,True,Address121442,BusinessName773545,48.4053115777
Loc202593,(336)436-6086,Ven1025,Locality846905,-92.6549986819,True,Address960330,BusinessName238194,46.4561280806
Loc202592,(430)750-5577,Ven1025,Locality740269,-93.7683631072,True,Address606385,BusinessName260059,47.2851595459
Loc202515,(595)976-2107,Ven1025,Locality385983,-95.5260023624,True,Address511328,BusinessName568303,45.6414074317
Loc202514,(237)366-6944,Ven1025,Locality247276,-92.2970392789,True,Address874474,BusinessName536431,46.9602804007
Loc202517,(101)398-4144,Ven1025,Locality708511,-94.804276444,True,Address953382,BusinessName913378,48.0117239813
Loc202516,(595)723-5825,Ven1025,Locality829630,-95.9140488562,True,Address650805,BusinessName390654,45.6841118975
Loc202511,(968)128-5341,Ven1025,Locality798651,-93.8526502038,True,Address904957,BusinessName361387,48.9506034606
Loc202510,(159)424-2706,Ven1025,Locality303280,-94.2834888205,True,Address481534,BusinessName129176,48.9914717828
Loc202513,(309)603-1416,Ven1025,Locality440615,-92.2539800143,True,Address388388,BusinessName962466,46.0700801092
Loc202512,(284)736-4286,Ven1025,Locality604948,-91.9189642209,True,Address537686,BusinessName489529,45.9530726396
Loc202519,(135)730-9185,Ven1025,Locality397219,-91.385081562,True,Address587140,BusinessName80455,48.1631678786
Loc202518,(589)849-5612,Ven1025,Locality862075,-95.2578981883,True,Address364366,BusinessName636731,48.2329284738
Loc202588,(740)435-4818,Ven1025,Locality302163,-94.9176875157,True,Address196187,BusinessName605056,47.3574065851
Loc202589,(897)275-5858,Ven1025,Locality325063,-95.3661689991,True,Address90941,BusinessName791378,48.212219433
Loc202586,(502)222-5395,Ven1025,Locality966692,-93.6145567292,True,Address254275,BusinessName854809,45.6904252151
Loc202587,(773)863-3150,Ven1025,Locality77557,-94.5944347477,True,Address712194,BusinessName660186,47.7607279609
Loc202584,(760)173-4772,Ven1025,Locality833507,-94.2993973321,True,Address38134,BusinessName362585,45.8764047362
Loc202585,(892)690-6148,Ven1025,Locality573668,-90.7556741246,True,Address480315,BusinessName481325,46.8125895493
Loc202582,(736)212-6057,Ven1025,Locality908617,-96.0456723401,True,Address720344,BusinessName669824,48.4345156105
Loc202583,(358)827-3954,Ven1025,Locality467628,-95.2310029532,True,Address978786,BusinessName162502,47.218913491
Loc202580,(650)124-9096,Ven1025,Locality750494,-94.3157501262,True,Address217840,BusinessName31017,48.3063593236
Loc202581,(427)598-1717,Ven1025,Locality783034,-94.9732181541,True,Address148920,BusinessName308087,46.1379958672
Loc202506,(500)255-5226,Ven1025,Locality917786,-90.2797851283,True,Address236761,BusinessName922241,48.182269373
Loc202507,(832)777-3534,Ven1025,Locality912801,-95.7405244923,True,Address927365,BusinessName716561,46.5866543765
Loc202504,(575)438-8802,Ven1025,Locality379379,-94.4092600271,True,Address267009,BusinessName253518,47.233920505
Loc202505,(239)792-1732,Ven1025,Locality702843,-90.8587025088,True,Address860698,BusinessName410097,48.8762353921
Loc202502,(383)128-2186,Ven1025,Locality891859,-92.8147377123,True,Address417444,BusinessName628709,48.0050909268
Loc202503,(152)978-4927,Ven1025,Locality929436,-91.2906929085,True,Address364729,BusinessName178567,48.0164765386
Loc202500,(249)680-9783,Ven1025,Locality612843,-94.2762849113,True,Address116458,BusinessName391757,46.5450649362
Loc202501,(141)927-7377,Ven1025,Locality420202,-93.2414338803,True,Address259268,BusinessName769400,47.6503320649
Loc202508,(771)120-3480,Ven1025,Locality553091,-91.9337847199,True,Address583235,BusinessName232464,46.9669894613
Loc202509,(703)764-7929,Ven1025,Locality490865,-94.6837397146,True,Address980510,BusinessName830890,47.5750122101
Loc202539,(938)694-8811,Ven1025,Locality568266,-96.0308722206,True,Address501137,BusinessName683085,48.1081458659
Loc202538,(475)490-1486,Ven1025,Locality118330,-91.9476775887,True,Address520526,BusinessName780460,48.41671604
Loc202533,(833)585-5612,Ven1025,Locality680689,-94.8399353771,True,Address938841,BusinessName571671,48.5428590401
Loc202532,(779)604-2160,Ven1025,Locality945587,-94.4293959152,True,Address198680,BusinessName162355,47.2892816112
Loc202531,(831)427-9947,Ven1025,Locality538451,-91.7843085463,True,Address605960,BusinessName140113,45.6731157168
Loc202530,(874)979-1086,Ven1025,Locality128636,-94.6073292492,True,Address900236,BusinessName947799,46.3723507413
Loc202537,(595)502-4523,Ven1025,Locality494712,-95.2706998352,True,Address674007,BusinessName932436,46.7246311775
Loc202536,(528)755-8329,Ven1025,Locality854878,-96.5755081295,True,Address686797,BusinessName552205,46.5264010114
Loc202535,(321)338-5753,Ven1025,Locality977077,-93.869003819,True,Address416830,BusinessName336101,45.6651939639
Loc202534,(200)296-1526,Ven1025,Locality216012,-91.3286261498,True,Address717577,BusinessName391042,48.8642727777
Loc202528,(441)216-9523,Ven1025,Locality208794,-91.3654239816,True,Address873277,BusinessName341879,46.1832471087
Loc202529,(596)337-4950,Ven1025,Locality215504,-90.001525195,True,Address978428,BusinessName493226,45.7911577828
Loc202524,(634)448-1064,Ven1025,Locality179247,-90.4646635317,True,Address537066,BusinessName926124,48.8378146514
Loc202525,(666)171-5238,Ven1025,Locality177321,-94.5526891699,True,Address673995,BusinessName237943,45.6779583506
Loc202526,(214)599-1049,Ven1025,Locality819825,-91.6931172347,True,Address212051,BusinessName159406,48.9115510414
Loc202527,(211)504-5015,Ven1025,Locality2325,-91.1877006248,True,Address578888,BusinessName175840,47.5082337943
Loc202520,(261)299-4361,Ven1025,Locality515449,-94.5761664404,True,Address379686,BusinessName950493,47.7977205495
Loc202521,(340)812-5984,Ven1025,Locality103189,-93.6745278673,True,Address776380,BusinessName126670,47.6984557949
Loc202522,(423)655-5682,Ven1025,Locality833383,-92.7103906146,True,Address972570,BusinessName568215,47.4396521259
Loc202523,(344)635-6477,Ven1025,Locality7025,-95.4801833681,True,Address987067,BusinessName988326,47.8965651931
Loc202559,(294)296-4213,Ven1025,Locality126957,-90.2868953098,True,Address838350,BusinessName756120,48.7831372685
Loc202558,(907)839-8524,Ven1025,Locality143984,-95.0995844167,True,Address699295,BusinessName523500,47.4047478721
Loc202551,(837)804-8001,Ven1025,Locality81034,-90.2623507604,True,Address712720,BusinessName970756,45.8280868302
Loc202550,(207)243-6772,Ven1025,Locality444012,-94.8105956473,True,Address558721,BusinessName559317,45.6227453165
Loc202553,(701)107-3212,Ven1025,Locality528105,-95.7038400147,True,Address879368,BusinessName402532,47.7327881847
Loc202552,(738)822-5086,Ven1025,Locality618460,-96.2889026697,True,Address151668,BusinessName585500,47.3127455555
Loc202555,(141)833-2646,Ven1025,Locality77217,-94.8101204792,True,Address350805,BusinessName164757,46.3966035689
Loc202554,(224)333-4867,Ven1025,Locality223841,-90.5778788006,True,Address160974,BusinessName464822,48.5555080862
Loc202557,(512)422-2888,Ven1025,Locality974781,-94.90220643,True,Address68509,BusinessName169956,45.9781739111
Loc202556,(823)738-3193,Ven1025,Locality900082,-91.2446821288,True,Address188032,BusinessName333118,47.4472555537
Loc202548,(385)523-8012,Ven1025,Locality414480,-93.9489367717,True,Address41153,BusinessName819240,48.3677198501
Loc202549,(345)707-6096,Ven1025,Locality654023,-94.1407114728,True,Address461709,BusinessName101740,46.340589631
Loc202542,(700)726-1143,Ven1025,Locality312255,-90.5229616953,True,Address755798,BusinessName230252,47.8808263747
Loc202543,(344)531-1306,Ven1025,Locality323028,-94.6832261057,True,Address340898,BusinessName960478,47.4084658194
Loc202540,(991)545-8470,Ven1025,Locality782361,-93.6886150746,True,Address747006,BusinessName268113,48.3043156525
Loc202541,(968)923-8972,Ven1025,Locality844271,-93.085675392,True,Address808713,BusinessName242489,45.8073194777
Loc202546,(973)702-3855,Ven1025,Locality767667,-92.8370593723,True,Address86737,BusinessName908081,48.42655678
Loc202547,(810)889-3988,Ven1025,Locality911659,-93.6533241369,True,Address655473,BusinessName103516,46.5918521917
Loc202544,(960)878-5435,Ven1025,Locality321652,-94.6335650118,True,Address57621,BusinessName704518,47.9813704869
Loc202545,(366)394-2726,Ven1025,Locality652659,-95.0197039228,True,Address381661,BusinessName432627,48.8270530813
Loc202579,(795)221-2400,Ven1025,Locality153718,-93.9908683318,True,Address955555,BusinessName66869,48.9446181521
Loc202578,(401)375-6798,Ven1025,Locality341152,-91.2637184793,True,Address216206,BusinessName460356,48.2551839801
Loc202577,(160)877-6047,Ven1025,Locality255311,-90.8595429332,True,Address729476,BusinessName991478,48.3707485254
Loc202576,(607)268-3591,Ven1025,Locality535758,-95.9437697074,True,Address693987,BusinessName633808,47.8597647141
Loc202575,(929)293-5198,Ven1025,Locality428936,-92.1216994134,True,Address724291,BusinessName441132,46.7333615083
Loc202574,(239)935-4806,Ven1025,Locality543865,-93.9076774772,True,Address232746,BusinessName588795,48.2867480258
Loc202573,(745)106-6855,Ven1025,Locality723726,-96.6622559427,True,Address766288,BusinessName594994,48.3416646428
Loc202572,(485)721-8133,Ven1025,Locality310499,-95.3367878623,True,Address593475,BusinessName190538,46.8785486545
Loc202571,(566)814-7982,Ven1025,Locality692273,-96.8149920358,True,Address868419,BusinessName356656,47.2708313056
Loc202570,(879)167-2533,Ven1025,Locality405359,-93.4522380775,True,Address357562,BusinessName434016,48.9144495351
Loc202560,(552)571-2735,Ven1025,Locality438574,-96.0054896381,True,Address670580,BusinessName557110,48.862126337
Loc202561,(443)352-6132,Ven1025,Locality346249,-93.663027462,True,Address286451,BusinessName299732,47.9551401382
Loc202562,(609)789-8826,Ven1025,Locality838081,-93.1202350135,True,Address360181,BusinessName169563,48.8265675265
Loc202563,(894)184-8222,Ven1025,Locality738069,-91.5918668068,True,Address222137,BusinessName96420,48.6539310133
Loc202564,(306)675-5298,Ven1025,Locality251130,-93.1619526402,True,Address453540,BusinessName730660,45.9674176937
Loc202565,(923)652-1224,Ven1025,Locality572401,-91.9152071328,True,Address778953,BusinessName820192,47.8571288008
Loc202566,(242)789-4425,Ven1025,Locality488416,-90.6819949868,True,Address380025,BusinessName501666,48.4655165322
Loc202567,(178)222-9024,Ven1025,Locality461243,-92.7456790109,True,Address887382,BusinessName913442,47.3003974251
Loc202568,(413)223-4439,Ven1025,Locality332848,-91.4585310387,True,Address190291,BusinessName806230,48.5471403683
Loc202569,(953)369-5841,Ven1025,Locality185273,-96.4664755676,True,Address956694,BusinessName118972,47.699401126
