KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc200168,(621)944-6188,Ven1001,Locality685244,-95.6543368791,True,Address403757,BusinessName250316,47.7468770603
Loc200169,(429)770-8126,Ven1001,Locality33655,-96.7837794202,True,Address105013,BusinessName434278,46.9295577881
Loc200162,(306)155-2967,Ven1001,Locality153396,-91.3264787067,True,Address497108,BusinessName774967,46.1841022348
Loc200163,(449)198-1534,Ven1001,Locality44879,-95.1365209767,True,Address884538,BusinessName589893,45.785063121
Loc200160,(219)656-4999,Ven1001,Locality472857,-96.0162904033,True,Address797343,BusinessName596236,45.7668127172
Loc200161,(273)970-6637,Ven1001,Locality235116,-94.5189617346,True,Address116942,BusinessName871019,48.8942121484
Loc200166,(263)446-9208,Ven1001,Locality708951,-91.0766976775,True,Address781141,BusinessName71948,46.9452972228
Loc200167,(910)779-5389,Ven1001,Locality31642,-95.6197471176,True,Address116743,BusinessName83821,47.9146480855
Loc200164,(388)568-8952,Ven1001,Locality643716,-92.997107864,True,Address604362,BusinessName361709,46.0654511779
Loc200165,(869)457-8971,Ven1001,Locality262595,-91.2321452145,True,Address613385,BusinessName435600,48.4748301369
Loc200159,(411)259-8520,Ven1001,Locality225959,-92.7155074006,True,Address68445,BusinessName915990,45.7083245561
Loc200158,(627)143-2505,Ven1001,Locality531969,-92.2480252081,True,Address845252,BusinessName341909,48.9105322674
Loc200157,(375)457-5144,Ven1001,Locality841645,-94.0590936107,True,Address846176,BusinessName697039,47.4256169965
Loc200156,(446)835-7972,Ven1001,Locality78976,-94.2984968058,True,Address48378,BusinessName888750,46.575787313
Loc200155,(492)920-7214,Ven1001,Locality923025,-94.538190336,True,Address187756,BusinessName802990,48.9143558956
Loc200154,(959)977-3450,Ven1001,Locality989688,-91.0211663212,True,Address907247,BusinessName918718,47.6277801725
Loc200153,(871)987-6405,Ven1001,Locality315720,-91.7215237183,True,Address710255,BusinessName850690,48.6481501948
Loc200152,(834)982-5204,Ven1001,Locality495309,-96.8708046192,True,Address870094,BusinessName641214,45.6564113863
Loc200151,(671)110-7158,Ven1001,Locality90853,-91.2728063428,True,Address500456,BusinessName872357,46.2871897424
Loc200150,(841)996-4703,Ven1001,Locality879645,-93.5784810013,True,Address66661,BusinessName43842,45.6754868703
Loc200140,(513)986-8982,Ven1001,Locality235077,-95.4430028608,True,Address165363,BusinessName428825,48.9305719471
Loc200141,(538)242-7482,Ven1001,Locality959930,-93.8009186442,True,Address235611,BusinessName870514,46.1883923833
Loc200142,(264)257-4029,Ven1001,Locality39243,-94.2049823769,True,Address851855,BusinessName376740,47.5362501314
Loc200143,(131)416-5485,Ven1001,Locality608490,-96.3502151226,True,Address96315,BusinessName828445,48.1195587615
Loc200144,(671)381-3654,Ven1001,Locality740991,-95.6600620514,True,Address220617,BusinessName439939,46.9093083384
Loc200145,(315)969-7810,Ven1001,Locality159570,-96.3951681559,True,Address830031,BusinessName529509,48.4580785376
Loc200146,(169)530-8740,Ven1001,Locality209703,-96.5938023086,True,Address36218,BusinessName850900,47.4581525366
Loc200147,(171)642-4958,Ven1001,Locality287804,-94.4180741535,True,Address931317,BusinessName911988,46.2787872712
Loc200148,(567)756-7261,Ven1001,Locality803304,-93.9673775536,True,Address404032,BusinessName823454,48.0250854904
Loc200149,(685)481-7224,Ven1001,Locality489189,-92.5965869494,True,Address985676,BusinessName281636,46.1003477823
Loc200135,(779)120-2246,Ven1001,Locality51455,-92.5121921763,True,Address407077,BusinessName92847,45.9047414512
Loc200134,(992)574-2417,Ven1001,Locality521599,-90.4529709924,True,Address892409,BusinessName944837,48.1321491876
Loc200137,(574)958-4733,Ven1001,Locality3828,-94.940121642,True,Address590303,BusinessName885579,46.0238402555
Loc200136,(708)322-3193,Ven1001,Locality890574,-92.2150637263,True,Address99415,BusinessName818064,48.5095230262
Loc200131,(773)347-3068,Ven1001,Locality227883,-95.0513797946,True,Address299003,BusinessName415557,47.3351113682
Loc200130,(301)205-6132,Ven1001,Locality652389,-92.3602185246,True,Address970087,BusinessName581319,48.2234904116
Loc200133,(239)843-7622,Ven1001,Locality312232,-91.4908336944,True,Address107173,BusinessName472066,45.6385258596
Loc200132,(759)584-3539,Ven1001,Locality137588,-92.9582431795,True,Address26594,BusinessName518566,46.0502872053
Loc200139,(383)246-7498,Ven1001,Locality168601,-93.5850881016,True,Address196432,BusinessName720205,46.804366486
Loc200138,(230)508-2822,Ven1001,Locality974965,-93.0661227531,True,Address243936,BusinessName778752,45.7189809485
Loc200126,(299)190-4355,Ven1001,Locality570626,-93.4779465102,True,Address285291,BusinessName20288,46.3009996634
Loc200127,(828)683-5880,Ven1001,Locality646476,-96.8778310119,True,Address361677,BusinessName568347,47.7178494628
Loc200124,(913)256-3635,Ven1001,Locality226714,-95.1272464543,True,Address565120,BusinessName953333,46.13708193
Loc200125,(128)797-1384,Ven1001,Locality549647,-94.066466559,True,Address617891,BusinessName720363,45.9727322137
Loc200122,(351)503-4965,Ven1001,Locality569165,-94.1004779522,True,Address557976,BusinessName457802,45.7843322332
Loc200123,(643)561-4400,Ven1001,Locality959121,-92.274982847,True,Address51365,BusinessName74351,48.109069373
Loc200120,(714)427-6535,Ven1001,Locality743748,-92.4419529395,True,Address885811,BusinessName844262,46.1402999307
Loc200121,(964)332-6100,Ven1001,Locality231291,-95.4671234185,True,Address866128,BusinessName548369,47.7281967781
Loc200128,(520)657-3602,Ven1001,Locality332730,-91.85717045,True,Address27388,BusinessName106337,48.0748720314
Loc200129,(409)302-3494,Ven1001,Locality814746,-93.8993238049,True,Address789042,BusinessName480157,47.7170681922
Loc200193,(947)825-5846,Ven1001,Locality812098,-94.6484894521,True,Address579489,BusinessName321031,45.6248196921
Loc200192,(925)108-3419,Ven1001,Locality793103,-92.37387515,True,Address901512,BusinessName213401,48.2899819925
Loc200191,(329)908-7348,Ven1001,Locality111454,-93.9578822394,True,Address150519,BusinessName441787,48.4253154127
Loc200190,(387)472-6968,Ven1001,Locality376175,-90.6911521019,True,Address351061,BusinessName776790,48.7354351658
Loc200197,(367)795-8725,Ven1001,Locality705580,-92.5672993575,True,Address9119,BusinessName260133,46.4040792641
Loc200196,(981)312-3004,Ven1001,Locality141929,-93.9080878567,True,Address975511,BusinessName782884,47.324745101
Loc200195,(133)805-4139,Ven1001,Locality543791,-90.9634484622,True,Address900092,BusinessName945284,48.3736877704
Loc200194,(286)211-1582,Ven1001,Locality916880,-92.6666839671,True,Address380287,BusinessName498863,48.6669904281
Loc200199,(120)372-6484,Ven1001,Locality493124,-94.9796124714,True,Address906625,BusinessName383591,48.5617228681
Loc200198,(997)963-4832,Ven1001,Locality965088,-92.4360796416,True,Address930653,BusinessName62054,47.9204539471
Loc200119,(949)111-9405,Ven1001,Locality506484,-93.4329227234,True,Address651954,BusinessName835828,47.1946842318
Loc200118,(532)830-4252,Ven1001,Locality221667,-90.307373472,True,Address84534,BusinessName303830,46.3264959715
Loc200113,(868)878-1466,Ven1001,Locality612153,-91.7476167823,True,Address377020,BusinessName817334,45.8744380635
Loc200112,(729)345-2383,Ven1001,Locality872311,-96.6358527555,True,Address337334,BusinessName565626,48.4235349162
Loc200111,(375)269-3155,Ven1001,Locality132506,-95.5488785304,True,Address30499,BusinessName977995,47.5637552782
Loc200110,(858)459-1511,Ven1001,Locality497560,-92.3793710031,True,Address784621,BusinessName849834,47.4604486349
Loc200117,(364)173-2998,Ven1001,Locality829202,-92.5069061493,True,Address316687,BusinessName74612,46.6226506297
Loc200116,(229)519-3850,Ven1001,Locality785325,-96.5680721405,True,Address974112,BusinessName366214,48.7618440197
Loc200115,(491)120-9044,Ven1001,Locality816146,-94.6770667252,True,Address482162,BusinessName996116,46.4403581914
Loc200114,(215)894-4966,Ven1001,Locality976387,-96.6638748148,True,Address202664,BusinessName245072,46.2252498084
Loc200184,(283)173-3409,Ven1001,Locality171425,-91.9333572083,True,Address484145,BusinessName839130,46.0839184997
Loc200185,(375)260-1546,Ven1001,Locality219563,-93.8341299527,True,Address542312,BusinessName513876,48.0523316544
Loc200186,(332)584-4556,Ven1001,Locality28737,-94.8466649784,True,Address855255,BusinessName495735,46.0407380788
Loc200187,(430)171-3727,Ven1001,Locality605718,-94.8317749336,True,Address645665,BusinessName976083,48.7511593741
Loc200180,(467)786-9585,Ven1001,Locality699619,-95.9335827274,True,Address974316,BusinessName959028,47.675346842
Loc200181,(670)817-1866,Ven1001,Locality19855,-95.4387814148,True,Address828690,BusinessName151509,46.3059100698
Loc200182,(414)476-6297,Ven1001,Locality966646,-92.1143077545,True,Address534216,BusinessName511273,47.7705704755
Loc200183,(358)854-6395,Ven1001,Locality236556,-95.6010765969,True,Address774217,BusinessName524664,47.4505500786
Loc200188,(678)194-1053,Ven1001,Locality942900,-90.4090445031,True,Address179251,BusinessName530085,46.9485229641
Loc200189,(891)461-5681,Ven1001,Locality730179,-90.6010493602,True,Address837372,BusinessName793558,46.8460360658
Loc200108,(125)228-1095,Ven1001,Locality335756,-94.5100017403,True,Address260298,BusinessName446544,48.7540558709
Loc200109,(240)831-3498,Ven1001,Locality587918,-96.1268462792,True,Address356199,BusinessName66631,48.2836486268
Loc200104,(443)124-4714,Ven1001,Locality572320,-94.2818129303,True,Address48636,BusinessName87186,48.0156132588
Loc200105,(785)635-2776,Ven1001,Locality967858,-92.462361397,True,Address222613,BusinessName195025,47.2526432632
