KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc204658,(136)145-6387,Ven1046,Locality965917,-92.2018933035,True,Address866321,BusinessName409616,48.9765885156
Loc204659,(266)397-6803,Ven1046,Locality624258,-96.6660996728,True,Address422436,BusinessName126336,46.6595691297
Loc204654,(684)180-1386,Ven1046,Locality999344,-90.1123204568,True,Address889602,BusinessName625753,48.9521996364
Loc204655,(658)648-2290,Ven1046,Locality819889,-92.8563697643,True,Address394519,BusinessName655865,47.6171182265
Loc204656,(537)615-8303,Ven1046,Locality598120,-92.927307255,True,Address821866,BusinessName52363,46.3980684307
Loc204657,(176)289-8807,Ven1046,Locality811145,-91.1378974316,True,Address511296,BusinessName857663,46.1552664301
Loc204650,(863)849-3101,Ven1046,Locality217397,-90.3090687655,True,Address170502,BusinessName398530,47.6937244068
Loc204651,(571)193-1213,Ven1046,Locality266559,-91.5182773389,True,Address411038,BusinessName149672,46.7626723391
Loc204652,(317)978-6948,Ven1046,Locality219496,-90.5413937245,True,Address912016,BusinessName153685,48.251921721
Loc204653,(576)188-8828,Ven1046,Locality438585,-96.3117829552,True,Address691868,BusinessName897330,47.0326265988
Loc204629,(310)784-7075,Ven1046,Locality157403,-95.8383776487,True,Address470754,BusinessName837799,47.6086333224
Loc204628,(926)956-7930,Ven1046,Locality239684,-92.1995704595,True,Address692101,BusinessName79636,47.6342391546
Loc204621,(209)642-6798,Ven1046,Locality797350,-92.4184826699,True,Address953703,BusinessName830673,46.244982244
Loc204620,(466)102-4733,Ven1046,Locality133412,-93.1494669198,True,Address258494,BusinessName402783,48.1867335629
Loc204623,(990)765-8570,Ven1046,Locality426958,-96.5427750811,True,Address200435,BusinessName630160,45.8970104117
Loc204622,(442)387-3024,Ven1046,Locality213675,-96.6540018537,True,Address9288,BusinessName465447,46.872429992
Loc204625,(155)360-8454,Ven1046,Locality419186,-95.7999593859,True,Address793786,BusinessName543363,48.9297622904
Loc204624,(132)979-5240,Ven1046,Locality606584,-91.0909048196,True,Address791273,BusinessName406247,45.7486759334
Loc204627,(673)220-7394,Ven1046,Locality19675,-92.6389752127,True,Address945752,BusinessName859742,46.0131560116
Loc204626,(628)393-7829,Ven1046,Locality946362,-92.2805694843,True,Address309342,BusinessName594315,47.1095990318
Loc204638,(973)950-5205,Ven1046,Locality824870,-90.9269262435,True,Address277309,BusinessName695232,48.7808130417
Loc204639,(869)398-4538,Ven1046,Locality460486,-95.6073131057,True,Address98632,BusinessName874230,48.6882534925
Loc204632,(449)753-7200,Ven1046,Locality933499,-94.2271520887,True,Address675460,BusinessName36337,47.2258818756
Loc204633,(266)396-5961,Ven1046,Locality713110,-93.270458182,True,Address304495,BusinessName200871,46.7842534688
Loc204630,(957)504-1796,Ven1046,Locality293998,-96.5490117654,True,Address512165,BusinessName750038,48.1485014575
Loc204631,(223)726-4859,Ven1046,Locality409015,-91.7280719387,True,Address96003,BusinessName777171,46.5531231466
Loc204636,(427)944-3531,Ven1046,Locality833966,-95.7808024793,True,Address265714,BusinessName49427,47.167155773
Loc204637,(840)311-7066,Ven1046,Locality198988,-93.0625102291,True,Address860428,BusinessName338620,47.2996582502
Loc204634,(979)895-5450,Ven1046,Locality100576,-96.764780478,True,Address246924,BusinessName293176,47.1319321524
Loc204635,(761)555-4878,Ven1046,Locality250342,-94.5438317158,True,Address684787,BusinessName264697,47.9738494456
Loc204687,(394)893-1758,Ven1046,Locality450061,-92.2931141873,True,Address2188,BusinessName246566,48.9213007351
Loc204686,(950)239-9905,Ven1046,Locality785598,-93.0093321736,True,Address162660,BusinessName502608,48.6045283665
Loc204685,(983)341-3208,Ven1046,Locality167523,-90.8589363016,True,Address221228,BusinessName41329,46.2543504369
Loc204684,(899)621-7301,Ven1046,Locality188842,-94.5148855615,True,Address412371,BusinessName203886,47.2061769403
Loc204683,(510)853-2847,Ven1046,Locality129892,-92.6026806628,True,Address373358,BusinessName626784,48.8846158378
Loc204682,(120)526-3955,Ven1046,Locality530796,-92.2975101138,True,Address42272,BusinessName570688,46.8784282237
Loc204681,(563)731-7508,Ven1046,Locality500000,-93.9080935063,True,Address45749,BusinessName226814,46.3150150875
Loc204680,(122)824-7652,Ven1046,Locality354872,-92.7235672836,True,Address519249,BusinessName528954,46.8437846443
Loc204689,(773)347-8306,Ven1046,Locality661301,-91.7940037979,True,Address265362,BusinessName692580,46.5998409463
Loc204688,(218)148-4806,Ven1046,Locality338195,-91.2646535147,True,Address949,BusinessName779319,47.8527199122
Loc204609,(403)367-3532,Ven1046,Locality885930,-91.9766505016,True,Address935025,BusinessName250529,48.8897171141
Loc204608,(603)296-2742,Ven1046,Locality413781,-92.8423924542,True,Address203426,BusinessName914443,48.7166097176
Loc204607,(235)570-8421,Ven1046,Locality702399,-91.9320776016,True,Address327178,BusinessName396661,47.3218317455
Loc204606,(365)845-6412,Ven1046,Locality34088,-94.3178772001,True,Address134193,BusinessName418,47.8631767542
Loc204605,(925)842-5928,Ven1046,Locality787314,-94.4705206198,True,Address445909,BusinessName907524,46.9842144332
Loc204604,(554)502-2710,Ven1046,Locality823287,-96.3076199905,True,Address637635,BusinessName602947,46.7712969978
Loc204603,(622)867-7526,Ven1046,Locality479686,-93.0008577614,True,Address377900,BusinessName520444,45.9477117253
Loc204602,(808)600-2812,Ven1046,Locality285,-92.2018548903,True,Address988319,BusinessName865025,47.0644672223
Loc204601,(880)641-6224,Ven1046,Locality465252,-90.3473942778,True,Address683785,BusinessName592624,46.3233712159
Loc204600,(469)521-8127,Ven1046,Locality614477,-91.7591311123,True,Address217645,BusinessName845968,47.6950658642
Loc204698,(989)438-9272,Ven1046,Locality128507,-91.9342408769,True,Address666187,BusinessName275199,47.3941292251
Loc204699,(237)506-5272,Ven1046,Locality464715,-91.9709788191,True,Address84161,BusinessName103701,45.7197546192
