KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc201987,(739)175-1248,Ven1019,Locality297485,-90.0841985472,True,Address113435,BusinessName926220,45.6149366301
Loc201986,(411)381-3283,Ven1019,Locality295466,-92.2646059665,True,Address557157,BusinessName898411,48.3475906778
Loc201985,(647)620-3042,Ven1019,Locality675131,-95.1738116099,True,Address79409,BusinessName663126,46.1217227045
Loc201984,(505)679-6010,Ven1019,Locality487546,-91.7804741603,True,Address25662,BusinessName983371,46.6792747296
Loc201983,(350)838-6447,Ven1019,Locality491571,-92.4882869624,True,Address964743,BusinessName73405,47.9459811815
Loc201982,(599)394-6449,Ven1019,Locality932222,-96.303330858,True,Address991242,BusinessName464603,46.4737862969
Loc201981,(457)645-1150,Ven1019,Locality180214,-95.7083149573,True,Address874939,BusinessName9066,48.3529128873
Loc201980,(606)699-7227,Ven1019,Locality678422,-90.9188043123,True,Address859626,BusinessName881916,46.3324037034
Loc201989,(835)360-5971,Ven1019,Locality270546,-91.571964364,True,Address646737,BusinessName470494,45.7339511673
Loc201988,(102)519-1541,Ven1019,Locality125351,-92.9020369575,True,Address880984,BusinessName345979,46.0406538954
Loc201909,(604)169-9629,Ven1019,Locality446812,-94.0377490311,True,Address622361,BusinessName356161,48.4353710038
Loc201908,(435)391-5402,Ven1019,Locality502817,-95.2709853421,True,Address331852,BusinessName693593,47.8749389444
Loc201907,(147)919-9567,Ven1019,Locality902015,-91.8137504781,True,Address974551,BusinessName101602,48.4352270814
Loc201906,(852)587-2890,Ven1019,Locality562557,-93.3483964478,True,Address626443,BusinessName876103,46.6026961126
Loc201905,(221)651-9977,Ven1019,Locality704518,-92.7255999501,True,Address746462,BusinessName160292,47.0039097496
Loc201904,(515)152-9385,Ven1019,Locality530239,-93.8385730453,True,Address210076,BusinessName893045,46.4612810122
Loc201903,(605)942-5227,Ven1019,Locality378916,-90.6517282986,True,Address409645,BusinessName352001,48.3680010763
Loc201902,(781)156-4189,Ven1019,Locality947584,-90.092605012,True,Address372472,BusinessName450674,46.6135683874
Loc201901,(726)777-6360,Ven1019,Locality446894,-93.5963572957,True,Address860994,BusinessName917836,46.9875389349
Loc201900,(666)824-4646,Ven1019,Locality277908,-90.2305796769,True,Address388292,BusinessName863487,47.1204922555
Loc201998,(430)589-6596,Ven1019,Locality602562,-93.5504125044,True,Address389638,BusinessName97079,46.4400590635
Loc201999,(689)245-8545,Ven1019,Locality54327,-96.1968304236,True,Address320470,BusinessName759894,47.6963114278
Loc201990,(417)404-6120,Ven1019,Locality297826,-92.5751737146,True,Address758942,BusinessName673554,46.1349732268
Loc201991,(634)289-3360,Ven1019,Locality229969,-90.5659822998,True,Address442779,BusinessName211977,46.301168286
Loc201992,(313)913-4977,Ven1019,Locality19663,-94.4012209047,True,Address835938,BusinessName79651,45.7207544774
Loc201993,(708)304-4115,Ven1019,Locality629801,-95.1501319964,True,Address400475,BusinessName563747,48.0238484434
Loc201994,(887)278-9987,Ven1019,Locality617594,-91.8160299441,True,Address866273,BusinessName771869,45.8699576602
Loc201995,(858)593-5370,Ven1019,Locality476304,-92.9949014629,True,Address740718,BusinessName384941,47.6818042009
Loc201996,(898)742-1624,Ven1019,Locality185470,-91.7985177554,True,Address468407,BusinessName489863,47.1726801692
Loc201997,(110)151-4918,Ven1019,Locality228875,-93.8047164986,True,Address398998,BusinessName675723,47.1524992053
Loc201910,(148)245-4043,Ven1019,Locality91921,-95.5672268453,True,Address593042,BusinessName48597,46.0755002213
Loc201911,(756)689-1845,Ven1019,Locality729742,-96.7077103901,True,Address846814,BusinessName665989,46.4748646779
Loc201912,(677)156-4531,Ven1019,Locality265935,-96.1833761972,True,Address851873,BusinessName669084,47.9037486903
Loc201913,(710)242-1277,Ven1019,Locality860949,-93.403354002,True,Address369587,BusinessName44721,48.6804065563
Loc201914,(379)710-5685,Ven1019,Locality460235,-95.371993032,True,Address918127,BusinessName793660,46.9682113152
