KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc101849,(389)482-8022,Ven0518,Locality961056,-108.413868322,True,Address492825,BusinessName918994,48.6022663302
Loc101848,(622)142-2271,Ven0518,Locality42779,-113.641792981,True,Address682924,BusinessName338019,47.2703066863
Loc101847,(550)102-6166,Ven0518,Locality578133,-108.743843419,True,Address642808,BusinessName316588,46.3071097245
Loc101846,(423)505-2772,Ven0518,Locality407630,-108.100520111,True,Address547431,BusinessName130975,46.9538583027
Loc101845,(964)399-1734,Ven0518,Locality672177,-110.643730918,True,Address24963,BusinessName71344,48.521657463
Loc101844,(433)330-7174,Ven0518,Locality653195,-111.527688575,True,Address851058,BusinessName523336,48.2290897882
Loc101843,(637)460-3200,Ven0518,Locality908190,-107.996202767,True,Address367250,BusinessName15739,47.9493089506
Loc101842,(604)128-6317,Ven0518,Locality505240,-112.159727308,True,Address420525,BusinessName207127,47.7519149208
Loc101841,(965)212-5504,Ven0518,Locality601787,-113.325197288,True,Address967671,BusinessName261787,47.6855018731
Loc101840,(564)496-3801,Ven0518,Locality669944,-109.973929385,True,Address709359,BusinessName777062,45.6567294887
Loc101850,(696)340-7405,Ven0518,Locality505308,-108.082645342,True,Address970386,BusinessName400359,47.6537843582
Loc101851,(127)236-9976,Ven0518,Locality70225,-110.282569469,True,Address632194,BusinessName369998,47.8623696511
Loc101852,(933)193-6460,Ven0518,Locality745492,-107.126519453,True,Address267640,BusinessName710955,46.066202273
Loc101853,(553)114-7871,Ven0518,Locality554919,-112.296207025,True,Address475198,BusinessName539744,46.1342859336
Loc101854,(727)117-1829,Ven0518,Locality515872,-109.00236533,True,Address843827,BusinessName922563,46.8984950199
Loc101855,(225)676-3764,Ven0518,Locality724014,-113.906723385,True,Address931966,BusinessName674791,46.151412781
Loc101856,(253)319-8127,Ven0518,Locality158200,-108.342112865,True,Address211246,BusinessName757227,46.6502349132
Loc101857,(943)888-8066,Ven0518,Locality346750,-109.740349658,True,Address473296,BusinessName680199,47.6929666769
Loc101858,(991)662-7720,Ven0518,Locality189073,-113.235986122,True,Address255507,BusinessName919175,48.2383275609
Loc101859,(910)980-3937,Ven0518,Locality545801,-112.577232961,True,Address340941,BusinessName891952,48.7692389485
Loc101825,(270)827-5340,Ven0518,Locality761029,-111.092451633,True,Address319337,BusinessName638528,48.3747987072
Loc101824,(430)931-9567,Ven0518,Locality903396,-110.171432791,True,Address787611,BusinessName731665,46.5846607847
Loc101827,(106)108-8853,Ven0518,Locality858627,-108.233618684,True,Address622672,BusinessName695016,48.532300241
Loc101826,(635)279-2553,Ven0518,Locality522951,-108.989557854,True,Address612563,BusinessName749466,46.2610180959
Loc101821,(369)790-7263,Ven0518,Locality185034,-110.387141149,True,Address722078,BusinessName726740,45.8681654346
Loc101820,(971)252-7472,Ven0518,Locality984548,-107.824165295,True,Address107502,BusinessName204476,46.7593557679
Loc101823,(290)381-9980,Ven0518,Locality404699,-113.715200955,True,Address499531,BusinessName277127,46.7006548793
Loc101822,(671)398-8668,Ven0518,Locality232990,-110.454959153,True,Address386864,BusinessName915108,48.3873120025
Loc101829,(132)739-2074,Ven0518,Locality878734,-108.045483277,True,Address527671,BusinessName40105,47.95572211
Loc101828,(234)193-1832,Ven0518,Locality159214,-110.674096215,True,Address849002,BusinessName139406,46.9392830899
Loc101836,(295)516-1046,Ven0518,Locality487439,-109.785097584,True,Address271868,BusinessName157333,46.8389584666
Loc101837,(659)798-1834,Ven0518,Locality254167,-112.782507896,True,Address483016,BusinessName975173,47.256312861
Loc101834,(738)103-4617,Ven0518,Locality466309,-109.568618971,True,Address849719,BusinessName505067,47.1697212016
Loc101835,(846)710-9613,Ven0518,Locality367416,-110.867378507,True,Address596654,BusinessName296114,45.6823993504
Loc101832,(678)723-9642,Ven0518,Locality183509,-110.80883366,True,Address288063,BusinessName688817,48.4560502157
Loc101833,(405)678-1232,Ven0518,Locality664953,-112.948046553,True,Address513123,BusinessName585469,46.5877802759
Loc101830,(376)268-6432,Ven0518,Locality421844,-107.027963977,True,Address509708,BusinessName815977,46.2147167279
Loc101831,(180)120-8029,Ven0518,Locality838884,-112.444800468,True,Address645385,BusinessName4163,45.6083551002
Loc101838,(177)662-5167,Ven0518,Locality159264,-111.131692842,True,Address134850,BusinessName987678,48.0602822055
Loc101839,(992)355-6145,Ven0518,Locality558152,-109.756385421,True,Address184338,BusinessName408199,45.9504654111
Loc101883,(504)918-8941,Ven0518,Locality647118,-111.642712295,True,Address804741,BusinessName434495,48.0662947403
Loc101882,(813)368-4308,Ven0518,Locality253648,-111.692149271,True,Address30094,BusinessName469566,47.9026553475
Loc101881,(116)876-7016,Ven0518,Locality988118,-109.904471299,True,Address573934,BusinessName638466,45.8776314612
Loc101880,(482)193-4025,Ven0518,Locality480154,-109.176811257,True,Address320188,BusinessName24519,46.6263454235
Loc101887,(721)687-9942,Ven0518,Locality871815,-108.263995751,True,Address472696,BusinessName496832,47.2517165035
Loc101886,(783)392-4202,Ven0518,Locality604968,-112.852240574,True,Address633445,BusinessName357046,46.655623134
Loc101885,(990)872-9381,Ven0518,Locality451377,-112.169779881,True,Address897177,BusinessName739027,48.5971375717
Loc101884,(728)394-9679,Ven0518,Locality6913,-108.112797492,True,Address376458,BusinessName320568,47.7790333712
Loc101889,(129)150-6271,Ven0518,Locality845317,-113.917095831,True,Address900567,BusinessName157204,48.0740798293
Loc101888,(744)296-9822,Ven0518,Locality180887,-110.130646913,True,Address53464,BusinessName631715,48.1308160292
Loc101809,(247)929-4073,Ven0518,Locality712133,-109.46283694,True,Address508117,BusinessName772298,48.5330515052
Loc101808,(865)896-9028,Ven0518,Locality813028,-113.584956252,True,Address165654,BusinessName106410,46.3816280868
Loc101803,(753)788-5709,Ven0518,Locality529207,-108.821177947,True,Address4847,BusinessName107416,46.2675954253
Loc101802,(985)630-3521,Ven0518,Locality387901,-110.400970419,True,Address636861,BusinessName886333,45.648100588
Loc101801,(549)881-5236,Ven0518,Locality644581,-108.335806823,True,Address279773,BusinessName503548,47.8314204071
Loc101800,(674)898-1973,Ven0518,Locality950331,-111.721331564,True,Address664563,BusinessName19510,46.9099710358
Loc101807,(882)985-3762,Ven0518,Locality80526,-108.672294201,True,Address743781,BusinessName106039,45.6326203427
Loc101806,(801)996-7784,Ven0518,Locality344291,-108.054862927,True,Address97208,BusinessName733531,48.883326624
Loc101805,(450)419-2065,Ven0518,Locality208353,-107.221065712,True,Address488532,BusinessName345285,45.9421552815
Loc101804,(493)291-4162,Ven0518,Locality482138,-109.501995091,True,Address477587,BusinessName695341,48.15632698
Loc101894,(355)218-2164,Ven0518,Locality402529,-113.958188078,True,Address714007,BusinessName146146,45.8805787136
Loc101895,(731)561-6739,Ven0518,Locality44745,-111.172671583,True,Address688690,BusinessName953437,46.0929901711
Loc101896,(679)272-5977,Ven0518,Locality9058,-113.739846615,True,Address365709,BusinessName549008,47.1573847734
Loc101897,(131)241-6565,Ven0518,Locality122342,-109.178430585,True,Address603901,BusinessName39261,47.3378760543
Loc101890,(512)729-3067,Ven0518,Locality626601,-111.359561705,True,Address727802,BusinessName679798,48.204124331
Loc101891,(222)364-5752,Ven0518,Locality755648,-108.240668631,True,Address946539,BusinessName891320,47.8337070744
Loc101892,(217)260-9174,Ven0518,Locality106944,-113.720984859,True,Address344401,BusinessName98064,46.6174103807
Loc101893,(276)458-7016,Ven0518,Locality358987,-107.847493759,True,Address868842,BusinessName632565,47.7080334941
Loc101898,(315)535-5913,Ven0518,Locality397581,-108.234049308,True,Address374463,BusinessName708929,47.4485896905
Loc101899,(765)792-2838,Ven0518,Locality95742,-109.260435394,True,Address706535,BusinessName693047,46.6442378607
Loc101818,(883)222-5963,Ven0518,Locality897240,-110.263807158,True,Address363230,BusinessName847661,45.7637931768
Loc101819,(330)936-4723,Ven0518,Locality762346,-110.058987066,True,Address716348,BusinessName915425,47.8802605422
Loc101814,(431)676-8448,Ven0518,Locality257234,-107.392608897,True,Address180984,BusinessName912279,48.4959917618
Loc101815,(691)395-6355,Ven0518,Locality824488,-109.72615444,True,Address269535,BusinessName408710,46.060338358
Loc101816,(695)605-5643,Ven0518,Locality684360,-111.369490771,True,Address435463,BusinessName686221,46.710168113
Loc101817,(237)979-6620,Ven0518,Locality967026,-113.834082329,True,Address612504,BusinessName329613,46.3896517686
Loc101810,(412)919-1076,Ven0518,Locality533124,-108.159452082,True,Address21610,BusinessName515508,48.1626271811
Loc101811,(935)716-4920,Ven0518,Locality477550,-113.917198197,True,Address149144,BusinessName298864,46.6903102406
Loc101812,(874)617-3754,Ven0518,Locality577228,-107.78071693,True,Address330411,BusinessName805724,46.7812682742
Loc101813,(974)169-7512,Ven0518,Locality195136,-112.90990289,True,Address120224,BusinessName201186,46.8125980584
Loc101869,(882)605-7457,Ven0518,Locality88066,-112.573601768,True,Address318918,BusinessName40803,45.8223087582
Loc101868,(320)864-4458,Ven0518,Locality437584,-113.951453216,True,Address208157,BusinessName791532,46.4882252985
Loc101861,(441)868-6713,Ven0518,Locality465529,-107.36401923,True,Address512991,BusinessName558057,46.4331257971
Loc101860,(764)476-4499,Ven0518,Locality681608,-108.950797192,True,Address530786,BusinessName737625,46.4760362227
Loc101863,(865)345-8326,Ven0518,Locality702469,-107.597223445,True,Address963833,BusinessName952846,47.1103013114
Loc101862,(359)475-3366,Ven0518,Locality928131,-109.274795265,True,Address507728,BusinessName280571,48.588873687
Loc101865,(496)910-9040,Ven0518,Locality33199,-109.227017187,True,Address203315,BusinessName215634,45.818600785
Loc101864,(443)519-8327,Ven0518,Locality486144,-110.265138098,True,Address866631,BusinessName332493,45.6802719266
Loc101867,(559)667-8660,Ven0518,Locality565894,-107.672403424,True,Address376169,BusinessName754238,48.9844343307
Loc101866,(949)119-9319,Ven0518,Locality482112,-108.035050497,True,Address367013,BusinessName584654,46.9610923314
Loc101878,(872)390-8212,Ven0518,Locality614164,-111.668110293,True,Address546595,BusinessName809435,46.5139236979
Loc101879,(594)249-1121,Ven0518,Locality619802,-107.29419464,True,Address399481,BusinessName146946,47.853103678
Loc101872,(782)261-2990,Ven0518,Locality248524,-108.948175763,True,Address962052,BusinessName918287,46.1148837361
Loc101873,(843)258-3591,Ven0518,Locality153177,-109.732769737,True,Address587670,BusinessName3763,48.9114264646
Loc101870,(114)889-9055,Ven0518,Locality110252,-107.352195536,True,Address17205,BusinessName620479,48.04128909
Loc101871,(161)805-2969,Ven0518,Locality597073,-112.31094085,True,Address639018,BusinessName933593,46.6211304033
Loc101876,(966)492-2186,Ven0518,Locality977161,-110.205622218,True,Address237785,BusinessName482449,47.4304665001
Loc101877,(140)474-1639,Ven0518,Locality53715,-112.177496618,True,Address852471,BusinessName972779,46.8480883535
Loc101874,(354)330-5931,Ven0518,Locality822844,-112.762425889,True,Address575233,BusinessName154158,47.1591052792
Loc101875,(870)727-2274,Ven0518,Locality174164,-112.012786811,True,Address612755,BusinessName89017,45.7112064226
