KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc100729,(735)268-7924,Ven0507,Locality599903,-112.512350656,True,Address656391,BusinessName36371,46.041135747
Loc100728,(469)881-5381,Ven0507,Locality281066,-113.993864556,True,Address638859,BusinessName46063,45.9037991869
Loc100725,(418)830-2748,Ven0507,Locality43354,-108.916403604,True,Address910006,BusinessName247347,46.8510020706
Loc100724,(705)662-1085,Ven0507,Locality963369,-112.652734332,True,Address19600,BusinessName277605,47.5307860842
Loc100727,(790)724-7377,Ven0507,Locality810606,-112.729487606,True,Address85904,BusinessName904990,48.2951907683
Loc100726,(633)246-7379,Ven0507,Locality624652,-111.012843569,True,Address470247,BusinessName877430,46.2201896964
Loc100721,(649)808-9514,Ven0507,Locality298444,-112.871933744,True,Address595746,BusinessName160707,47.2911513983
Loc100720,(336)274-8968,Ven0507,Locality432832,-109.934216912,True,Address605860,BusinessName732901,47.4135918685
Loc100723,(398)159-9768,Ven0507,Locality644422,-112.921802873,True,Address982471,BusinessName597307,48.6426384182
Loc100722,(455)349-5922,Ven0507,Locality29823,-109.13143537,True,Address316236,BusinessName191843,47.5876092693
Loc100738,(116)405-9423,Ven0507,Locality644635,-113.353696176,True,Address216779,BusinessName86966,47.0822019252
Loc100739,(514)480-3829,Ven0507,Locality888905,-113.79160291,True,Address692260,BusinessName576553,47.3333580682
Loc100736,(408)178-4817,Ven0507,Locality927929,-110.900906695,True,Address350959,BusinessName309779,47.427811909
Loc100737,(260)380-5923,Ven0507,Locality145385,-108.055885179,True,Address716190,BusinessName364857,47.0745309087
Loc100734,(514)794-8105,Ven0507,Locality924232,-111.242073414,True,Address507219,BusinessName744119,48.7700348445
Loc100735,(524)158-4993,Ven0507,Locality301009,-109.401911586,True,Address584107,BusinessName609631,47.8801422704
Loc100732,(455)321-8336,Ven0507,Locality388955,-110.243692382,True,Address606666,BusinessName232135,45.9625481159
Loc100733,(966)637-8025,Ven0507,Locality133818,-110.427143141,True,Address279080,BusinessName419609,47.1077465305
Loc100730,(988)243-8053,Ven0507,Locality682642,-112.554997871,True,Address902227,BusinessName948153,48.9649479556
Loc100731,(503)297-1427,Ven0507,Locality476373,-107.841350444,True,Address9127,BusinessName584894,46.7955735311
Loc100703,(676)745-7215,Ven0507,Locality999693,-113.958295897,True,Address588402,BusinessName956916,48.9264675973
Loc100702,(468)782-1579,Ven0507,Locality120775,-113.79637226,True,Address7014,BusinessName614871,47.4374461253
Loc100701,(874)850-5237,Ven0507,Locality707368,-111.658723213,True,Address736189,BusinessName302763,47.2234607808
Loc100700,(143)848-6300,Ven0507,Locality984501,-110.556667353,True,Address470370,BusinessName424242,47.4133454211
Loc100707,(349)187-9089,Ven0507,Locality181915,-107.666289807,True,Address962498,BusinessName619339,46.3709968681
Loc100706,(375)269-2143,Ven0507,Locality39691,-110.436060792,True,Address386491,BusinessName777093,48.0814701216
Loc100705,(791)383-5617,Ven0507,Locality128979,-108.885308711,True,Address815839,BusinessName866176,47.3397778951
Loc100704,(679)316-1049,Ven0507,Locality622041,-107.638147358,True,Address163609,BusinessName274373,47.5855999033
Loc100709,(586)136-4178,Ven0507,Locality635558,-110.749419635,True,Address361141,BusinessName871938,48.5699999248
Loc100708,(766)769-7820,Ven0507,Locality702798,-107.104218049,True,Address398096,BusinessName471584,46.2627065127
Loc100789,(232)405-9004,Ven0507,Locality803295,-107.978118923,True,Address258861,BusinessName353390,46.1390794898
Loc100788,(593)626-5771,Ven0507,Locality886969,-110.107388249,True,Address114849,BusinessName494561,45.9177228507
Loc100783,(747)609-2492,Ven0507,Locality83428,-113.231543839,True,Address900498,BusinessName425733,46.663535753
Loc100782,(319)584-1854,Ven0507,Locality942689,-112.624775939,True,Address267610,BusinessName861376,45.6267034336
Loc100781,(649)386-5454,Ven0507,Locality525020,-107.904425473,True,Address469283,BusinessName750974,45.8123757173
Loc100780,(326)525-3661,Ven0507,Locality993510,-111.847302751,True,Address530402,BusinessName523291,45.7633771063
Loc100787,(945)533-5053,Ven0507,Locality235080,-110.777493733,True,Address679247,BusinessName105658,46.5699358296
Loc100786,(811)149-8089,Ven0507,Locality798242,-113.192164405,True,Address590872,BusinessName660535,47.1845046512
Loc100785,(989)674-4487,Ven0507,Locality807249,-111.576851272,True,Address278141,BusinessName628491,48.8793162036
