KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc300028,(355)849-1614,Ven1500,Locality930265,-102.82832743,True,Address489263,BusinessName811333,37.5277401885
Loc300029,(223)716-2794,Ven1500,Locality682641,-106.162491874,True,Address138331,BusinessName387740,39.1762446649
Loc300024,(560)976-1245,Ven1500,Locality217602,-105.895584268,True,Address806149,BusinessName202735,37.9089248389
Loc300025,(717)195-5360,Ven1500,Locality999501,-107.504356875,True,Address48531,BusinessName984757,38.4591545582
Loc300026,(710)549-1641,Ven1500,Locality642024,-107.623253599,True,Address536554,BusinessName15173,37.707125028
Loc300027,(402)915-9833,Ven1500,Locality784452,-106.924092612,True,Address880141,BusinessName496973,38.2873435446
Loc300020,(616)861-2184,Ven1500,Locality582917,-105.610668485,True,Address58937,BusinessName993858,39.2975037392
Loc300021,(597)167-6258,Ven1500,Locality922606,-107.637693073,True,Address982050,BusinessName229083,36.9171568315
Loc300022,(928)326-7806,Ven1500,Locality103102,-101.173418237,True,Address868596,BusinessName501949,36.8562736053
Loc300023,(122)650-4435,Ven1500,Locality577746,-107.068241942,True,Address45199,BusinessName981547,37.8831992832
Loc300059,(207)575-4318,Ven1500,Locality991118,-106.186387575,True,Address352595,BusinessName588652,38.0826150027
Loc300058,(265)943-5019,Ven1500,Locality311705,-104.754375305,True,Address446249,BusinessName79014,38.6110280391
Loc300051,(872)506-5595,Ven1500,Locality416051,-103.298681724,True,Address695538,BusinessName463156,38.4358950237
Loc300050,(322)246-4189,Ven1500,Locality685308,-106.6489143,True,Address617969,BusinessName874456,37.6675532516
Loc300053,(154)951-1979,Ven1500,Locality813258,-105.415665636,True,Address699592,BusinessName859322,36.620480492
Loc300052,(498)794-9858,Ven1500,Locality434759,-101.902129647,True,Address213479,BusinessName644032,37.6007197109
Loc300055,(219)162-2129,Ven1500,Locality872170,-103.734630394,True,Address642028,BusinessName247838,36.9496577352
Loc300054,(309)651-4900,Ven1500,Locality359303,-104.513550744,True,Address576499,BusinessName576234,38.6238887358
Loc300057,(838)748-9040,Ven1500,Locality307375,-107.838212588,True,Address310720,BusinessName595967,37.7252144698
Loc300056,(436)367-7696,Ven1500,Locality148675,-103.695498754,True,Address581612,BusinessName941982,37.2037024218
Loc300048,(381)622-2039,Ven1500,Locality763759,-103.85813444,True,Address227272,BusinessName457223,39.3600532092
Loc300049,(900)741-3426,Ven1500,Locality785016,-101.482254357,True,Address172785,BusinessName39455,38.992788851
Loc300042,(598)377-5486,Ven1500,Locality923340,-102.616168115,True,Address583135,BusinessName168487,37.24079861
Loc300043,(948)709-9503,Ven1500,Locality176918,-105.658991837,True,Address613770,BusinessName830000,38.9454670391
Loc300040,(204)957-7470,Ven1500,Locality130763,-102.120803437,True,Address327895,BusinessName79349,39.3956832731
Loc300041,(174)900-8994,Ven1500,Locality951503,-106.024084601,True,Address440856,BusinessName759904,38.2094948887
Loc300046,(682)457-4887,Ven1500,Locality250834,-102.906293585,True,Address962949,BusinessName25909,38.0019879231
Loc300047,(125)653-1508,Ven1500,Locality272948,-104.622823299,True,Address982901,BusinessName248636,38.8942652136
Loc300044,(242)956-5137,Ven1500,Locality840713,-105.791987349,True,Address746401,BusinessName631141,39.6679772329
Loc300045,(459)887-7331,Ven1500,Locality209503,-102.715803863,True,Address722670,BusinessName968795,39.5812424738
Loc300079,(643)225-5703,Ven1500,Locality543996,-101.304503793,True,Address116034,BusinessName424722,37.4970212041
Loc300078,(884)996-5774,Ven1500,Locality914329,-102.359036847,True,Address929087,BusinessName817157,39.0415459263
Loc300077,(526)536-5036,Ven1500,Locality699728,-105.743977265,True,Address614101,BusinessName296521,38.4295582891
Loc300076,(156)994-4761,Ven1500,Locality99647,-104.177609471,True,Address511151,BusinessName183105,37.7430527733
Loc300075,(702)401-4817,Ven1500,Locality308404,-106.171040022,True,Address906376,BusinessName96912,38.6805617755
Loc300074,(685)121-1771,Ven1500,Locality265844,-101.813154613,True,Address655079,BusinessName181854,37.9764298314
Loc300073,(417)884-2100,Ven1500,Locality355957,-107.36521475,True,Address854548,BusinessName402157,37.4206289888
Loc300072,(610)598-9340,Ven1500,Locality270772,-101.942851292,True,Address215128,BusinessName36145,39.3999882288
Loc300071,(259)190-6561,Ven1500,Locality659295,-105.880281524,True,Address672180,BusinessName628190,38.2169264283
Loc300070,(671)455-7307,Ven1500,Locality812835,-101.553967709,True,Address645904,BusinessName428640,37.3228780841
Loc300060,(634)928-7473,Ven1500,Locality895523,-105.444282383,True,Address920406,BusinessName46575,37.218384355
Loc300061,(414)124-5280,Ven1500,Locality718920,-102.624864939,True,Address916522,BusinessName945813,39.9304445662
