KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc301128,(134)976-7633,Ven1511,Locality562048,-107.542111952,True,Address903942,BusinessName646819,37.0402395855
Loc301129,(383)221-8986,Ven1511,Locality840034,-103.116150616,True,Address426700,BusinessName60406,39.0552692876
Loc301126,(747)387-3835,Ven1511,Locality189517,-107.530601217,True,Address335288,BusinessName568836,39.5748042458
Loc301127,(891)401-3099,Ven1511,Locality132761,-106.467166636,True,Address412841,BusinessName917501,37.5610797911
Loc301124,(330)728-6795,Ven1511,Locality235855,-107.952397855,True,Address806775,BusinessName214746,39.5683401105
Loc301125,(820)646-5014,Ven1511,Locality757599,-104.972840453,True,Address891147,BusinessName783957,38.4427688294
Loc301122,(545)354-6737,Ven1511,Locality76222,-102.804271958,True,Address484769,BusinessName719445,39.7543747953
Loc301123,(893)604-2127,Ven1511,Locality265153,-104.686369752,True,Address845789,BusinessName640417,38.2289571957
Loc301120,(610)977-6861,Ven1511,Locality409254,-103.135325719,True,Address916559,BusinessName263349,36.8979592654
Loc301121,(124)248-7255,Ven1511,Locality45862,-106.27876398,True,Address999777,BusinessName231827,36.9254521643
Loc301113,(318)322-1094,Ven1511,Locality606727,-104.41202766,True,Address551932,BusinessName415991,36.8506786965
Loc301112,(877)380-7380,Ven1511,Locality797394,-104.52535293,True,Address643197,BusinessName800305,37.7341821167
Loc301111,(922)360-9509,Ven1511,Locality850647,-102.747081433,True,Address592091,BusinessName403025,36.6328047864
Loc301110,(299)446-9218,Ven1511,Locality874280,-102.57663903,True,Address706641,BusinessName564233,39.6060131696
Loc301117,(339)944-9666,Ven1511,Locality293545,-103.608029199,True,Address243639,BusinessName659828,39.9191208375
Loc301116,(753)186-2917,Ven1511,Locality526000,-103.543826009,True,Address444488,BusinessName497933,37.7214780881
Loc301115,(624)518-6496,Ven1511,Locality633831,-101.208061076,True,Address141804,BusinessName306668,39.2365193549
Loc301114,(205)209-1078,Ven1511,Locality835119,-103.936263954,True,Address313512,BusinessName992484,39.3961196945
Loc301119,(436)220-2965,Ven1511,Locality430510,-104.763195762,True,Address76999,BusinessName869507,38.8280787827
Loc301118,(290)564-7900,Ven1511,Locality514948,-105.188318817,True,Address397885,BusinessName993402,36.7098511069
Loc301199,(161)834-9948,Ven1511,Locality56737,-102.280898573,True,Address698476,BusinessName572208,37.2537305705
Loc301198,(118)251-1428,Ven1511,Locality465109,-105.392342919,True,Address327701,BusinessName666572,38.1757685519
Loc301193,(144)605-2140,Ven1511,Locality795549,-104.900285572,True,Address343149,BusinessName128877,39.3493831549
Loc301192,(891)677-8838,Ven1511,Locality851923,-104.152799036,True,Address794957,BusinessName536147,38.6935230732
Loc301191,(891)417-8973,Ven1511,Locality810905,-106.070219174,True,Address884455,BusinessName764620,39.3240028654
Loc301190,(200)985-9577,Ven1511,Locality948211,-106.907125135,True,Address20254,BusinessName626869,39.7070018612
Loc301197,(783)744-8966,Ven1511,Locality893261,-104.863912237,True,Address341916,BusinessName709873,36.9043464697
Loc301196,(460)270-4011,Ven1511,Locality331183,-107.927112385,True,Address147486,BusinessName72127,38.5302530489
Loc301195,(776)462-8942,Ven1511,Locality435324,-107.374106132,True,Address220670,BusinessName336043,39.2480675856
Loc301194,(939)119-8418,Ven1511,Locality162328,-103.078601435,True,Address230928,BusinessName193053,37.8652770518
Loc301104,(461)426-5160,Ven1511,Locality750120,-107.602184905,True,Address674662,BusinessName325906,38.0881919384
Loc301105,(588)328-9664,Ven1511,Locality726765,-106.826317694,True,Address655192,BusinessName951815,37.0415228671
Loc301106,(207)319-7327,Ven1511,Locality439859,-107.579274544,True,Address590242,BusinessName242488,39.5412592958
Loc301107,(275)708-8340,Ven1511,Locality489519,-104.568503312,True,Address87084,BusinessName491239,39.8766877296
Loc301100,(110)430-5389,Ven1511,Locality614471,-103.634685419,True,Address105512,BusinessName222658,37.6337912969
Loc301101,(447)842-9780,Ven1511,Locality667700,-103.830390098,True,Address646200,BusinessName325132,37.8417921111
Loc301102,(556)878-5833,Ven1511,Locality866276,-105.60745093,True,Address740900,BusinessName310332,39.577694412
Loc301103,(952)371-3756,Ven1511,Locality329942,-106.405290607,True,Address162370,BusinessName96124,37.1320538569
Loc301108,(610)708-7069,Ven1511,Locality196452,-106.249041445,True,Address256200,BusinessName63038,36.8509427104
Loc301109,(823)111-7347,Ven1511,Locality497227,-103.635172917,True,Address531423,BusinessName435161,37.9431331566
Loc301188,(661)113-9449,Ven1511,Locality617329,-106.383772209,True,Address520583,BusinessName368738,36.9522155121
Loc301189,(583)625-4637,Ven1511,Locality937812,-101.831707826,True,Address393448,BusinessName549513,38.4404319053
Loc301184,(817)751-6672,Ven1511,Locality979324,-101.063796903,True,Address232064,BusinessName743796,39.4305192599
Loc301185,(264)649-4553,Ven1511,Locality81008,-101.334866742,True,Address300173,BusinessName971311,38.1619865891
Loc301186,(412)389-9253,Ven1511,Locality354503,-103.157435635,True,Address375936,BusinessName981030,38.0219642053
Loc301187,(130)891-7506,Ven1511,Locality561320,-102.024617449,True,Address857770,BusinessName457525,39.2580789641
Loc301180,(312)639-2573,Ven1511,Locality982354,-103.873078245,True,Address214425,BusinessName231938,37.706691675
Loc301181,(292)485-9916,Ven1511,Locality177921,-105.541616663,True,Address319693,BusinessName870568,36.9818481373
Loc301182,(234)502-9617,Ven1511,Locality961266,-101.470276985,True,Address16635,BusinessName401537,37.219447768
Loc301183,(119)693-2891,Ven1511,Locality573277,-104.8808018,True,Address863353,BusinessName272256,39.2474523191
Loc301171,(684)966-2806,Ven1511,Locality677688,-101.590058346,True,Address651914,BusinessName585138,38.2889440559
Loc301170,(170)221-5915,Ven1511,Locality817844,-106.320073786,True,Address326048,BusinessName869548,36.6173679614
Loc301173,(976)126-9990,Ven1511,Locality519526,-104.765077571,True,Address436712,BusinessName608393,39.5645329739
Loc301172,(810)944-8667,Ven1511,Locality157863,-106.291395453,True,Address527505,BusinessName494533,37.4298587508
Loc301175,(123)478-3266,Ven1511,Locality573664,-103.662333348,True,Address424707,BusinessName255851,39.6326167283
Loc301174,(305)965-2967,Ven1511,Locality890907,-104.78705627,True,Address464516,BusinessName875661,36.7931758106
Loc301177,(901)874-3598,Ven1511,Locality208333,-102.268061509,True,Address237061,BusinessName416028,36.8543744007
Loc301176,(821)645-1595,Ven1511,Locality67501,-104.383457281,True,Address169896,BusinessName187874,37.2140816758
Loc301179,(942)755-4822,Ven1511,Locality713805,-105.497485482,True,Address276292,BusinessName546869,37.7132026628
Loc301178,(922)579-5130,Ven1511,Locality368005,-102.293044041,True,Address458597,BusinessName517729,38.6976762276
Loc301162,(434)357-5382,Ven1511,Locality246679,-107.232931372,True,Address154077,BusinessName588066,38.2702976088
Loc301163,(653)910-7270,Ven1511,Locality571574,-103.020597175,True,Address819178,BusinessName948868,38.0248420595
Loc301160,(858)353-5611,Ven1511,Locality421104,-105.410991522,True,Address683309,BusinessName356495,37.708023166
Loc301161,(725)179-5271,Ven1511,Locality379570,-107.043726252,True,Address298810,BusinessName740155,38.0946770061
Loc301166,(483)668-8678,Ven1511,Locality620970,-107.468141067,True,Address416060,BusinessName180280,36.9497925955
Loc301167,(579)116-4964,Ven1511,Locality835966,-101.039323042,True,Address986823,BusinessName253331,37.5929342064
