KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc001659,(879)791-7456,Ven0016,Locality999040,-117.351415902,True,Address669582,BusinessName62725,46.1453484608
Loc001658,(332)106-6999,Ven0016,Locality823866,-120.990214641,True,Address528479,BusinessName191222,46.622019451
Loc001655,(519)235-2513,Ven0016,Locality514225,-117.244692,True,Address662453,BusinessName869166,48.2566044183
Loc001654,(245)664-3979,Ven0016,Locality322557,-123.517000509,True,Address698082,BusinessName156513,46.0160382875
Loc001657,(231)513-3899,Ven0016,Locality2773,-120.499091414,True,Address902956,BusinessName516705,45.8744895144
Loc001656,(170)271-6324,Ven0016,Locality164499,-119.246049297,True,Address899959,BusinessName24874,48.7991518001
Loc001651,(980)997-4208,Ven0016,Locality124749,-119.156357823,True,Address358956,BusinessName664108,48.1646572116
Loc001650,(332)524-9445,Ven0016,Locality743902,-122.362230597,True,Address783312,BusinessName147364,46.4297188069
Loc001653,(559)464-9950,Ven0016,Locality819721,-123.843548655,True,Address226669,BusinessName869944,48.2267741794
Loc001652,(354)237-6417,Ven0016,Locality584460,-117.766848146,True,Address631248,BusinessName924700,48.2519183777
Loc001648,(540)758-9560,Ven0016,Locality495188,-120.9420055,True,Address582152,BusinessName847995,46.5022696976
Loc001649,(972)374-1213,Ven0016,Locality704625,-121.008254042,True,Address864324,BusinessName548366,48.6588507115
Loc001646,(366)643-7152,Ven0016,Locality215810,-121.249600271,True,Address199389,BusinessName799310,48.7440795874
Loc001647,(784)889-8383,Ven0016,Locality652816,-122.961603187,True,Address226435,BusinessName681251,45.6843035385
Loc001644,(302)417-1085,Ven0016,Locality851051,-121.522466572,True,Address229081,BusinessName186059,47.6609987454
Loc001645,(718)793-2653,Ven0016,Locality174025,-122.188257615,True,Address414111,BusinessName512386,48.6643124504
Loc001642,(680)965-8397,Ven0016,Locality645846,-123.895007066,True,Address413422,BusinessName559587,48.7286429512
Loc001643,(140)815-4895,Ven0016,Locality646876,-121.231289644,True,Address968730,BusinessName110482,45.7297880519
Loc001640,(999)562-6354,Ven0016,Locality40638,-118.924729325,True,Address751892,BusinessName931157,47.7895827816
Loc001641,(672)224-1782,Ven0016,Locality54287,-119.288272277,True,Address310846,BusinessName802040,47.8509356725
Loc001673,(952)543-6295,Ven0016,Locality932199,-119.731005016,True,Address836434,BusinessName187885,48.3043416473
Loc001672,(490)206-5142,Ven0016,Locality250824,-122.189762289,True,Address210601,BusinessName745367,46.3955446569
Loc001671,(937)671-7834,Ven0016,Locality134053,-120.26514902,True,Address224989,BusinessName149912,46.4551276135
Loc001670,(378)788-8410,Ven0016,Locality886749,-119.715405388,True,Address856585,BusinessName246195,45.9259967694
Loc001677,(751)747-2498,Ven0016,Locality576586,-119.804001594,True,Address823137,BusinessName607983,47.1095484863
Loc001676,(215)526-5539,Ven0016,Locality686038,-118.980655874,True,Address638010,BusinessName960188,47.2099458173
Loc001675,(854)678-3245,Ven0016,Locality360742,-121.871012344,True,Address373071,BusinessName442072,48.0687473777
Loc001674,(378)635-4739,Ven0016,Locality985959,-118.287629725,True,Address579798,BusinessName365899,46.6164862404
Loc001679,(818)800-8674,Ven0016,Locality58474,-121.494209725,True,Address843756,BusinessName374304,48.7607982149
Loc001678,(948)145-1987,Ven0016,Locality801521,-120.060607627,True,Address552135,BusinessName293792,48.3881719026
Loc001699,(423)530-3439,Ven0016,Locality240,-120.592885095,True,Address920680,BusinessName571567,46.5889852683
Loc001698,(313)331-7976,Ven0016,Locality199020,-123.115180275,True,Address721539,BusinessName334982,48.0705635305
Loc001691,(298)858-9493,Ven0016,Locality683032,-117.96970559,True,Address671343,BusinessName400035,46.1161540407
Loc001690,(436)565-2791,Ven0016,Locality603366,-122.558119221,True,Address368680,BusinessName261831,48.4521768704
Loc001693,(884)502-3193,Ven0016,Locality380005,-120.341019124,True,Address176680,BusinessName999663,48.4371849055
Loc001692,(589)285-9480,Ven0016,Locality312878,-119.764584036,True,Address681054,BusinessName339374,47.6193189478
