KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc001152,(654)575-2597,Ven0011,Locality565233,-117.284488981,True,Address379160,BusinessName757900,46.1075981745
Loc001153,(295)234-6586,Ven0011,Locality774835,-117.078338552,True,Address635658,BusinessName555332,45.7786339113
Loc001150,(965)121-8191,Ven0011,Locality83125,-119.641247066,True,Address559963,BusinessName215957,46.9168030158
Loc001151,(731)938-8633,Ven0011,Locality260247,-118.675456378,True,Address288939,BusinessName587821,48.6643043417
Loc001156,(363)207-6038,Ven0011,Locality934764,-120.517919076,True,Address894517,BusinessName98154,45.7447512062
Loc001157,(349)645-8108,Ven0011,Locality527511,-120.570371761,True,Address560854,BusinessName735344,47.5986794441
Loc001154,(418)159-8648,Ven0011,Locality537926,-118.561951202,True,Address415069,BusinessName349791,46.2813037294
Loc001155,(168)407-2765,Ven0011,Locality977487,-118.968069889,True,Address251811,BusinessName149705,48.1659886974
Loc001158,(408)707-7986,Ven0011,Locality117941,-120.345510513,True,Address796940,BusinessName157581,48.3910351737
Loc001159,(183)302-2933,Ven0011,Locality315214,-123.092398963,True,Address287743,BusinessName930533,45.7263940828
Loc001167,(499)334-2435,Ven0011,Locality865435,-123.876430366,True,Address815291,BusinessName504927,46.2705867498
Loc001166,(377)122-7896,Ven0011,Locality91337,-123.889715805,True,Address423772,BusinessName926749,48.1936319542
Loc001165,(927)112-5172,Ven0011,Locality434300,-122.993009393,True,Address615374,BusinessName688909,47.9328687535
Loc001164,(206)832-3979,Ven0011,Locality599568,-122.738972511,True,Address813058,BusinessName894586,47.9784082157
Loc001163,(601)327-6694,Ven0011,Locality991705,-119.909741442,True,Address43303,BusinessName398389,47.7893316155
Loc001162,(456)726-9853,Ven0011,Locality938286,-118.866107203,True,Address141115,BusinessName254039,47.5679242067
Loc001161,(864)372-5088,Ven0011,Locality626862,-117.644473777,True,Address236226,BusinessName826995,47.7513896397
Loc001160,(424)813-7874,Ven0011,Locality501747,-118.481594484,True,Address226322,BusinessName386488,46.3528811044
Loc001169,(561)690-3115,Ven0011,Locality680898,-121.108554904,True,Address398542,BusinessName997736,46.9521629911
Loc001168,(234)942-5392,Ven0011,Locality668768,-121.431479618,True,Address87107,BusinessName599301,47.2708085824
Loc001185,(396)657-2639,Ven0011,Locality672107,-122.180221153,True,Address621156,BusinessName332249,48.6817610259
Loc001184,(472)802-9344,Ven0011,Locality10731,-121.683346384,True,Address463175,BusinessName465318,48.3481140187
Loc001187,(177)782-8575,Ven0011,Locality408858,-120.884898439,True,Address221452,BusinessName751199,48.1049851479
Loc001186,(557)817-8439,Ven0011,Locality739253,-123.378573613,True,Address73566,BusinessName743724,48.8605688483
Loc001181,(876)766-7580,Ven0011,Locality435555,-122.793054853,True,Address148886,BusinessName182449,47.808783132
Loc001180,(777)545-7727,Ven0011,Locality582544,-118.226277461,True,Address948846,BusinessName957397,48.6670055548
Loc001183,(733)199-9108,Ven0011,Locality419986,-119.40111067,True,Address904123,BusinessName511628,47.886454673
Loc001182,(839)519-4288,Ven0011,Locality589885,-117.295719654,True,Address53573,BusinessName710930,47.523733066
Loc001189,(362)959-9843,Ven0011,Locality190556,-122.850660951,True,Address62283,BusinessName21242,47.8961500647
Loc001188,(198)761-7057,Ven0011,Locality318583,-117.972926126,True,Address965903,BusinessName943280,48.0704954546
Loc001178,(798)696-2870,Ven0011,Locality998273,-119.211591897,True,Address53982,BusinessName524488,48.1117684405
Loc001179,(181)838-1711,Ven0011,Locality507920,-117.000919708,True,Address142949,BusinessName25836,48.8438805285
Loc001170,(581)311-4406,Ven0011,Locality299016,-120.657439638,True,Address580796,BusinessName595338,47.7740744739
Loc001171,(333)604-8305,Ven0011,Locality754466,-117.993793183,True,Address495876,BusinessName270734,47.1380667854
Loc001172,(414)647-6764,Ven0011,Locality682954,-118.27138974,True,Address424546,BusinessName277052,48.8350815684
Loc001173,(880)452-6552,Ven0011,Locality758057,-117.662903485,True,Address388040,BusinessName778756,48.0696940262
Loc001174,(162)372-4232,Ven0011,Locality984017,-118.566948395,True,Address991089,BusinessName999569,47.8185966027
Loc001175,(573)985-7221,Ven0011,Locality114308,-122.067604662,True,Address294967,BusinessName843384,47.6002101606
Loc001176,(468)332-4986,Ven0011,Locality785272,-123.97917519,True,Address332497,BusinessName184887,45.8777843382
Loc001177,(232)560-9388,Ven0011,Locality569211,-119.361481266,True,Address898389,BusinessName582502,48.6886614204
Loc001196,(971)663-6220,Ven0011,Locality434427,-119.649754107,True,Address142608,BusinessName102061,47.2509348829
Loc001197,(923)991-1688,Ven0011,Locality84124,-121.549824681,True,Address419172,BusinessName988257,46.1692884716
Loc001194,(510)321-2182,Ven0011,Locality403937,-120.656218109,True,Address60850,BusinessName510118,46.5111700811
Loc001195,(299)928-6475,Ven0011,Locality478284,-122.047537695,True,Address552270,BusinessName945228,46.9358808359
Loc001192,(794)666-5832,Ven0011,Locality903330,-119.362283566,True,Address461669,BusinessName7771,46.7587366425
Loc001193,(921)161-7060,Ven0011,Locality606645,-123.210899983,True,Address218340,BusinessName733441,46.076999549
Loc001190,(482)916-5234,Ven0011,Locality811954,-122.449128665,True,Address526612,BusinessName570026,48.962035105
Loc001191,(751)515-1685,Ven0011,Locality717473,-117.586963021,True,Address480330,BusinessName342930,48.5187267164
Loc001198,(666)913-3291,Ven0011,Locality247768,-122.333405048,True,Address88113,BusinessName9252,48.3603690006
Loc001199,(319)475-6645,Ven0011,Locality977545,-120.34048122,True,Address245906,BusinessName208921,46.307095901
Loc001109,(408)402-4352,Ven0011,Locality343733,-122.628858632,True,Address141297,BusinessName614073,46.1445083296
Loc001108,(791)437-4369,Ven0011,Locality849857,-121.235487153,True,Address552568,BusinessName329896,47.0901565803
Loc001105,(667)280-4709,Ven0011,Locality380140,-120.985393525,True,Address556113,BusinessName670068,48.8788188414
Loc001104,(190)403-4439,Ven0011,Locality276431,-117.032561521,True,Address877369,BusinessName520543,48.8851170863
Loc001107,(189)689-7202,Ven0011,Locality391736,-123.690758384,True,Address31405,BusinessName642772,47.6812121223
Loc001106,(855)522-2718,Ven0011,Locality702181,-119.199320452,True,Address55379,BusinessName168147,46.5113690787
Loc001101,(267)392-1191,Ven0011,Locality44556,-121.586733337,True,Address13171,BusinessName638770,46.7227254642
Loc001100,(353)735-6811,Ven0011,Locality196470,-123.922498263,True,Address197791,BusinessName984052,47.9460744915
Loc001103,(856)370-3612,Ven0011,Locality99944,-118.5862261,True,Address418030,BusinessName451149,48.6208114589
Loc001102,(459)817-2834,Ven0011,Locality264720,-123.703432656,True,Address474940,BusinessName485035,46.1228932193
Loc001118,(543)761-4096,Ven0011,Locality773593,-120.45282798,True,Address281006,BusinessName724064,48.9148888747
Loc001119,(855)751-2418,Ven0011,Locality102106,-117.30140619,True,Address647371,BusinessName731235,45.9481384415
Loc001116,(679)653-3502,Ven0011,Locality365838,-122.440843579,True,Address225434,BusinessName522380,48.0106443625
Loc001117,(288)810-8103,Ven0011,Locality923419,-117.095601793,True,Address504918,BusinessName243223,47.8822967137
Loc001114,(274)996-9848,Ven0011,Locality316586,-123.976553751,True,Address735899,BusinessName539759,46.4927535703
Loc001115,(268)922-8072,Ven0011,Locality220729,-117.832711834,True,Address167501,BusinessName330906,48.212403983
Loc001112,(835)165-6711,Ven0011,Locality209833,-118.285310071,True,Address674091,BusinessName25282,47.4827740961
Loc001113,(138)703-6465,Ven0011,Locality869118,-120.142573944,True,Address295111,BusinessName284894,46.5766631934
Loc001110,(926)212-3537,Ven0011,Locality240373,-120.57749831,True,Address255318,BusinessName245285,46.4446308134
Loc001111,(867)130-1637,Ven0011,Locality972801,-123.168499976,True,Address663585,BusinessName897507,46.2160077364
Loc001123,(232)196-1453,Ven0011,Locality657303,-120.585228742,True,Address992946,BusinessName814098,48.3857407616
Loc001122,(313)996-4557,Ven0011,Locality20723,-122.104054752,True,Address595484,BusinessName81556,46.5256912681
Loc001121,(451)219-3771,Ven0011,Locality755879,-122.367125911,True,Address13673,BusinessName172553,45.909128039
Loc001120,(631)766-2429,Ven0011,Locality127293,-121.48548318,True,Address808412,BusinessName324379,48.3070185295
Loc001127,(133)220-4301,Ven0011,Locality824560,-122.332582321,True,Address643672,BusinessName219066,46.7848776446
Loc001126,(641)172-9804,Ven0011,Locality520250,-117.676535551,True,Address198736,BusinessName596713,46.3967056138
Loc001125,(517)672-8481,Ven0011,Locality904572,-120.995209384,True,Address763503,BusinessName673912,48.5133215885
Loc001124,(588)556-4123,Ven0011,Locality904880,-122.43036192,True,Address992611,BusinessName938276,46.6928056813
Loc001129,(219)111-9086,Ven0011,Locality502215,-117.393362793,True,Address522302,BusinessName692361,48.1300273356
Loc001128,(178)701-2039,Ven0011,Locality309566,-119.023094947,True,Address293230,BusinessName257863,46.0169393431
