KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc000269,(740)798-4155,Ven0002,Locality887482,-122.962478599,True,Address23350,BusinessName443763,46.3930134386
Loc000268,(794)477-7457,Ven0002,Locality913961,-123.992403611,True,Address990011,BusinessName315825,46.1177607053
Loc000263,(494)942-9442,Ven0002,Locality186631,-120.069920042,True,Address936341,BusinessName525457,47.7162758189
Loc000262,(280)619-5325,Ven0002,Locality470284,-118.308240724,True,Address22067,BusinessName891851,45.7319501351
Loc000261,(873)219-3154,Ven0002,Locality130504,-117.7099066,True,Address764841,BusinessName813661,46.6441489449
Loc000260,(570)914-5100,Ven0002,Locality742996,-123.108220908,True,Address292950,BusinessName99649,47.5995245566
Loc000267,(200)539-3821,Ven0002,Locality107317,-123.535840693,True,Address746982,BusinessName694790,47.8629649383
Loc000266,(784)512-1706,Ven0002,Locality444684,-123.824925278,True,Address372471,BusinessName642327,47.8926534065
Loc000265,(148)792-6996,Ven0002,Locality525606,-119.118958734,True,Address39609,BusinessName463440,48.8114194743
Loc000264,(591)200-8398,Ven0002,Locality648447,-118.435579298,True,Address828622,BusinessName413967,46.7948753694
Loc000209,(646)483-4252,Ven0002,Locality524198,-121.887792475,True,Address171904,BusinessName145350,46.9924470916
Loc000208,(509)885-3607,Ven0002,Locality479436,-118.351271736,True,Address570295,BusinessName743555,47.9566752683
Loc000201,(360)957-9187,Ven0002,Locality836605,-118.679189155,True,Address169169,BusinessName466820,48.3169886761
Loc000200,(145)580-9426,Ven0002,Locality647334,-119.427500644,True,Address822395,BusinessName460604,47.6216449074
Loc000203,(643)939-4383,Ven0002,Locality880677,-118.473939942,True,Address573004,BusinessName819685,48.5905145823
Loc000202,(931)220-9953,Ven0002,Locality908575,-120.334659685,True,Address464642,BusinessName534772,47.9474345562
Loc000205,(389)553-2611,Ven0002,Locality598771,-123.884853748,True,Address853073,BusinessName444612,45.6024966848
Loc000204,(463)521-6298,Ven0002,Locality734701,-117.575197088,True,Address285808,BusinessName634288,46.3112617912
Loc000207,(281)280-2741,Ven0002,Locality408862,-122.812289913,True,Address260292,BusinessName926743,45.8180618887
Loc000206,(627)683-9284,Ven0002,Locality177339,-117.206378828,True,Address416979,BusinessName467691,48.213749238
Loc000278,(409)401-3563,Ven0002,Locality547604,-123.654105483,True,Address528461,BusinessName517539,48.3975164848
Loc000279,(864)205-4103,Ven0002,Locality384743,-123.927304953,True,Address142539,BusinessName593364,46.9344457287
Loc000274,(605)938-4012,Ven0002,Locality854370,-117.416972753,True,Address346272,BusinessName606461,48.3996555219
Loc000275,(293)163-5204,Ven0002,Locality318753,-117.25548697,True,Address131772,BusinessName948403,48.201688237
Loc000276,(717)785-8105,Ven0002,Locality35885,-122.086439276,True,Address840062,BusinessName766902,46.0578722912
Loc000277,(899)758-2038,Ven0002,Locality914372,-119.885480965,True,Address579211,BusinessName399270,45.711245932
Loc000270,(925)524-4702,Ven0002,Locality964403,-117.79135921,True,Address896191,BusinessName136142,46.3731676889
Loc000271,(206)536-3201,Ven0002,Locality484638,-121.995651762,True,Address858214,BusinessName915921,48.300919293
Loc000272,(809)351-9140,Ven0002,Locality544842,-122.675346846,True,Address841222,BusinessName85292,48.2514915206
Loc000273,(787)974-7524,Ven0002,Locality630727,-120.752434732,True,Address867776,BusinessName237803,47.207000092
Loc000218,(112)784-3396,Ven0002,Locality629758,-120.357283174,True,Address641668,BusinessName461941,47.2840912426
Loc000219,(161)959-4825,Ven0002,Locality669219,-122.353586638,True,Address709974,BusinessName594046,46.5565706275
Loc000212,(452)719-3292,Ven0002,Locality452760,-118.295721968,True,Address582081,BusinessName103990,47.9632445358
Loc000213,(835)711-3024,Ven0002,Locality720156,-122.137448523,True,Address890775,BusinessName301631,46.793010829
Loc000210,(462)141-1886,Ven0002,Locality218517,-117.530134201,True,Address787000,BusinessName903330,46.2599299846
