KeyName,phone_number,vendor,locality,longitude,has_shops,address,business_name,lattitude
Loc000872,(166)151-4761,Ven0008,Locality561300,-121.594906658,True,Address63395,BusinessName273089,48.552599239
Loc000873,(653)318-2628,Ven0008,Locality555631,-123.543397747,True,Address539315,BusinessName825965,48.5910467394
Loc000870,(990)930-4926,Ven0008,Locality914182,-120.001749241,True,Address349314,BusinessName783466,47.5317233122
Loc000871,(929)887-3841,Ven0008,Locality223482,-123.044136454,True,Address405114,BusinessName168809,45.8560880515
Loc000876,(724)326-9751,Ven0008,Locality390225,-119.984143825,True,Address653392,BusinessName820223,47.4114367123
Loc000877,(169)798-5615,Ven0008,Locality580585,-121.392285246,True,Address326931,BusinessName546877,47.6120570473
Loc000874,(669)989-7495,Ven0008,Locality856770,-121.879178585,True,Address196604,BusinessName630060,46.6115389186
Loc000875,(896)552-7233,Ven0008,Locality180717,-117.566543769,True,Address340461,BusinessName82641,48.9865859734
Loc000878,(944)846-6825,Ven0008,Locality906628,-121.662787285,True,Address337469,BusinessName397082,47.7858172106
Loc000879,(152)443-5653,Ven0008,Locality391481,-122.879238767,True,Address737297,BusinessName419156,46.1658615516
Loc000847,(860)870-2992,Ven0008,Locality136655,-123.517678001,True,Address430691,BusinessName878847,48.5173305457
Loc000846,(947)447-8831,Ven0008,Locality283702,-118.068139846,True,Address849510,BusinessName339771,47.5561559977
Loc000845,(100)806-2772,Ven0008,Locality423805,-118.46272368,True,Address654084,BusinessName209754,47.0522196546
Loc000844,(266)290-4470,Ven0008,Locality223207,-120.601832088,True,Address283552,BusinessName322795,46.7712376525
Loc000843,(575)118-7884,Ven0008,Locality110726,-118.256470201,True,Address86492,BusinessName61194,45.6004465406
Loc000842,(810)295-4272,Ven0008,Locality469660,-123.218751386,True,Address887233,BusinessName871436,46.281477397
Loc000841,(179)521-9281,Ven0008,Locality491016,-119.895707663,True,Address11743,BusinessName879590,47.6732514409
Loc000840,(888)112-3010,Ven0008,Locality411082,-117.490416559,True,Address601817,BusinessName438579,47.8773804136
Loc000849,(735)911-6207,Ven0008,Locality108241,-122.333967255,True,Address222594,BusinessName295807,48.4442829329
Loc000848,(367)543-5757,Ven0008,Locality919039,-117.107328112,True,Address692906,BusinessName787866,48.9932478564
Loc000858,(328)899-4305,Ven0008,Locality484144,-121.600277681,True,Address13240,BusinessName44946,45.8154480363
Loc000859,(663)850-4861,Ven0008,Locality722642,-120.355351568,True,Address821083,BusinessName110065,46.9838558023
Loc000850,(915)561-2245,Ven0008,Locality514927,-120.451465657,True,Address369888,BusinessName536920,48.0336884418
